"filter_key","dc_blinkit_warehouse_id","wh_name","dc_blinkit_internal_city","place_of_supply","variant_id","item_id","frontend_inv_qty","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be"
chennai-10265740,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"719412","10265740",299,70,27.68900548533269,21.849187935034802,2.528079242032731,13.326589147286825
chennai-10265740,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"719412","10265740",299,70,27.68900548533269,21.849187935034802,2.528079242032731,13.326589147286825
chennai-10216726,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"650010","10216726",502,185,47.96372430471584,52.24372642283091,3.857081631624061,14.323324761760702
chennai-10216726,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"650010","10216726",502,185,47.96372430471584,52.24372642283091,3.857081631624061,14.323324761760702
chennai-10216709,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"649981","10216709",147,36,7.955182072829132,9.131371141421393,4.525352112676056,23.00387323943662
chennai-10216709,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"649981","10216709",147,36,7.955182072829132,9.131371141421393,4.525352112676056,23.00387323943662
chennai-10292367,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"759656","10292367",344,176,25.345070422535212,31.646616541353385,6.944151153098082,20.516810225062518
chennai-10292367,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"759656","10292367",344,176,25.345070422535212,31.646616541353385,6.944151153098082,20.516810225062518
chennai-10291036,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"757418","10291036",57,8,1.552795031055901,1.5971606033717838,5.151999999999998,41.859999999999985
chennai-10291036,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"757418","10291036",57,8,1.552795031055901,1.5971606033717838,5.151999999999998,41.859999999999985
chennai-10315547,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796934","10315547",171,180,15.922573609596508,16.27170868347339,11.304705157181017,22.044175056502983
chennai-10315547,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796934","10315547",171,180,15.922573609596508,16.27170868347339,11.304705157181017,22.044175056502983
chennai-10315543,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796930","10315543",164,114,5.903790087463557,6.827861579414373,19.30962962962963,47.08839506172839
chennai-10315543,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796930","10315543",164,114,5.903790087463557,6.827861579414373,19.30962962962963,47.08839506172839
chennai-10315341,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796627","10315341",120,1,13.075892857142856,16.362795477903394,0.07647661317855925,9.253670194605668
chennai-10315341,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796627","10315341",120,1,13.075892857142856,16.362795477903394,0.07647661317855925,9.253670194605668
chennai-10291038,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"757420","10291038",107,74,2.8672566371681416,3.0,25.808641975308642,63.126543209876544
chennai-10291038,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"757420","10291038",107,74,2.8672566371681416,3.0,25.808641975308642,63.126543209876544
chennai-10298083,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"767792","10298083",89,22,2.857142857142857,2.7397260273972606,7.7,38.85
chennai-10298083,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"767792","10298083",89,22,2.857142857142857,2.7397260273972606,7.7,38.85
chennai-10297369,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"766912","10297369",87,11,4.061624649859945,4.142857142857143,2.708275862068965,24.12827586206896
chennai-10297369,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"766912","10297369",87,11,4.061624649859945,4.142857142857143,2.708275862068965,24.12827586206896
chennai-10315546,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796933","10315546",197,86,17.494572297003906,21.892588614393123,4.915810374782825,16.17644576818069
chennai-10315546,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796933","10315546",197,86,17.494572297003906,21.892588614393123,4.915810374782825,16.17644576818069
chennai-10315586,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796973","10315586",98,14,0.6050420168067226,0.5045045045045046,23.13888888888889,185.11111111111111
chennai-10315586,2700047371,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"796973","10315586",98,14,0.6050420168067226,0.5045045045045046,23.13888888888889,185.11111111111111
chennai-10325396,3785829075,CPC-CHN3,chennai,chennai,"1368466","10325396",8,0,0.0,0.7808526551982051,0.0,0.0
chennai-10325396,3785829075,CPC-CHN3,chennai,chennai,"1368466","10325396",8,0,0.0,0.7808526551982051,0.0,0.0
chennai-10176793,3785829075,CPC-CHN3,chennai,chennai,"581438","10176793",17,24,0.5834683954619125,0.9938028169014084,41.13333333333333,70.26944444444443
chennai-10176793,3785829075,CPC-CHN3,chennai,chennai,"581438","10176793",17,24,0.5834683954619125,0.9938028169014084,41.13333333333333,70.26944444444443
chennai-10258761,3785829075,CPC-CHN3,chennai,chennai,"708957","10258761",14,1,0.3883928571428571,0.10845175766641735,2.5747126436781613,38.62068965517242
chennai-10258761,3785829075,CPC-CHN3,chennai,chennai,"708957","10258761",14,1,0.3883928571428571,0.10845175766641735,2.5747126436781613,38.62068965517242
chennai-10176795,3785829075,CPC-CHN3,chennai,chennai,"581440","10176795",21,36,1.0629587803500844,3.395153002022345,33.867729083665346,53.62390438247014
chennai-10176795,3785829075,CPC-CHN3,chennai,chennai,"581440","10176795",21,36,1.0629587803500844,3.395153002022345,33.867729083665346,53.62390438247014
chennai-10249576,3785829075,CPC-CHN3,chennai,chennai,"696715","10249576",1,0,0.0,0.0,0.0,0.0
chennai-10249576,3785829075,CPC-CHN3,chennai,chennai,"696715","10249576",1,0,0.0,0.0,0.0,0.0
chennai-10258187,3785829075,CPC-CHN3,chennai,chennai,"708073","10258187",7,0,0.0,0.0,0.0,0.0
chennai-10258187,3785829075,CPC-CHN3,chennai,chennai,"708073","10258187",7,0,0.0,0.0,0.0,0.0
chennai-10265737,3785829075,CPC-CHN3,chennai,chennai,"719409","10265737",11,2,0.11647585863613741,0.17819067925677728,17.170940170940167,111.61111111111109
chennai-10265737,3785829075,CPC-CHN3,chennai,chennai,"719409","10265737",11,2,0.11647585863613741,0.17819067925677728,17.170940170940167,111.61111111111109
chennai-10324645,3785829075,CPC-CHN3,chennai,chennai,"1365580","10324645",0,4,0.0,0.0,0.0,0.0
chennai-10324645,3785829075,CPC-CHN3,chennai,chennai,"1365580","10324645",0,4,0.0,0.0,0.0,0.0
chennai-10249578,3785829075,CPC-CHN3,chennai,chennai,"696717","10249578",10,0,0.045351473922902494,0.20408163265306123,0.0,220.5
chennai-10249578,3785829075,CPC-CHN3,chennai,chennai,"696717","10249578",10,0,0.045351473922902494,0.20408163265306123,0.0,220.5
chennai-10176794,3785829075,CPC-CHN3,chennai,chennai,"581439","10176794",21,0,0.22459499263622976,0.2857142857142857,0.0,93.50163934426229
chennai-10176794,3785829075,CPC-CHN3,chennai,chennai,"581439","10176794",21,0,0.22459499263622976,0.2857142857142857,0.0,93.50163934426229
chennai-10216715,3785829075,CPC-CHN3,chennai,chennai,"649989","10216715",48,80,6.443694024372338,9.998922994076468,12.415238789646375,19.8643820634342
chennai-10216715,3785829075,CPC-CHN3,chennai,chennai,"649989","10216715",48,80,6.443694024372338,9.998922994076468,12.415238789646375,19.8643820634342
chennai-10252336,3785829075,CPC-CHN3,chennai,chennai,"700334","10252336",0,0,0.0,0.0,0.0,0.0
chennai-10252336,3785829075,CPC-CHN3,chennai,chennai,"700334","10252336",0,0,0.0,0.0,0.0,0.0
chennai-10199527,3785829075,CPC-CHN3,chennai,chennai,"624551","10199527",10,5,0.0,1.4394765539803709,0.0,0.0
chennai-10199527,3785829075,CPC-CHN3,chennai,chennai,"624551","10199527",10,5,0.0,1.4394765539803709,0.0,0.0
chennai-10216722,3785829075,CPC-CHN3,chennai,chennai,"650002","10216722",0,33,0.0,0.925510876730389,0.0,0.0
chennai-10216722,3785829075,CPC-CHN3,chennai,chennai,"650002","10216722",0,33,0.0,0.925510876730389,0.0,0.0
chennai-10260300,3785829075,CPC-CHN3,chennai,chennai,"711067","10260300",14,1,0.10756972111553786,0.5204819277108433,9.296296296296296,139.44444444444443
chennai-10260300,3785829075,CPC-CHN3,chennai,chennai,"711067","10260300",14,1,0.10756972111553786,0.5204819277108433,9.296296296296296,139.44444444444443
chennai-10249574,3785829075,CPC-CHN3,chennai,chennai,"696713","10249574",0,1,0.0,0.27826086956521734,0.0,0.0
chennai-10249574,3785829075,CPC-CHN3,chennai,chennai,"696713","10249574",0,1,0.0,0.27826086956521734,0.0,0.0
chennai-10249577,3785829075,CPC-CHN3,chennai,chennai,"696716","10249577",12,0,0.14746543778801843,0.12999322951929584,0.0,81.375
chennai-10249577,3785829075,CPC-CHN3,chennai,chennai,"696716","10249577",12,0,0.14746543778801843,0.12999322951929584,0.0,81.375
chennai-10176797,3785829075,CPC-CHN3,chennai,chennai,"581442","10176797",47,33,2.736598328409614,6.569393244993525,12.058766409894758,29.233373114896384
chennai-10176797,3785829075,CPC-CHN3,chennai,chennai,"581442","10176797",47,33,2.736598328409614,6.569393244993525,12.058766409894758,29.233373114896384
chennai-10258333,3785829075,CPC-CHN3,chennai,chennai,"708261","10258333",11,0,0.08079625292740045,0.0,0.0,136.14492753623193
chennai-10258333,3785829075,CPC-CHN3,chennai,chennai,"708261","10258333",11,0,0.08079625292740045,0.0,0.0,136.14492753623193
chennai-10265740,3785829075,CPC-CHN3,chennai,chennai,"719412","10265740",20,18,4.922489864059146,1.7958236658932716,3.6566860465116284,7.71967054263566
chennai-10265740,3785829075,CPC-CHN3,chennai,chennai,"719412","10265740",20,18,4.922489864059146,1.7958236658932716,3.6566860465116284,7.71967054263566
chennai-10216726,3785829075,CPC-CHN3,chennai,chennai,"650010","10216726",19,73,3.8066447860885586,3.4500574052812865,19.176992890636818,24.16826501285736
chennai-10216726,3785829075,CPC-CHN3,chennai,chennai,"650010","10216726",19,73,3.8066447860885586,3.4500574052812865,19.176992890636818,24.16826501285736
chennai-10216709,3785829075,CPC-CHN3,chennai,chennai,"649981","10216709",4,7,0.0,0.8614501076812635,0.0,0.0
chennai-10216709,3785829075,CPC-CHN3,chennai,chennai,"649981","10216709",4,7,0.0,0.8614501076812635,0.0,0.0
chennai-10292367,3785829075,CPC-CHN3,chennai,chennai,"759656","10292367",21,32,1.431924882629108,1.8345864661654134,22.347540983606557,37.01311475409836
chennai-10292367,3785829075,CPC-CHN3,chennai,chennai,"759656","10292367",21,32,1.431924882629108,1.8345864661654134,22.347540983606557,37.01311475409836
chennai-10291036,3785829075,CPC-CHN3,chennai,chennai,"757418","10291036",4,0,0.12422360248447206,0.39929015084294595,0.0,32.199999999999996
chennai-10291036,3785829075,CPC-CHN3,chennai,chennai,"757418","10291036",4,0,0.12422360248447206,0.39929015084294595,0.0,32.199999999999996
chennai-10315547,3785829075,CPC-CHN3,chennai,chennai,"796934","10315547",12,2,0.4565612504543802,0.5277310924369747,4.380573248407644,30.664012738853508
chennai-10315547,3785829075,CPC-CHN3,chennai,chennai,"796934","10315547",12,2,0.4565612504543802,0.5277310924369747,4.380573248407644,30.664012738853508
chennai-10315543,3785829075,CPC-CHN3,chennai,chennai,"796930","10315543",14,1,0.37784256559766766,0.574977817213842,2.646604938271605,39.69907407407407
chennai-10315543,3785829075,CPC-CHN3,chennai,chennai,"796930","10315543",14,1,0.37784256559766766,0.574977817213842,2.646604938271605,39.69907407407407
chennai-10315341,3785829075,CPC-CHN3,chennai,chennai,"796627","10315341",5,6,0.0,0.7823741007194246,0.0,0.0
chennai-10315341,3785829075,CPC-CHN3,chennai,chennai,"796627","10315341",5,6,0.0,0.7823741007194246,0.0,0.0
chennai-10297369,3785829075,CPC-CHN3,chennai,chennai,"766912","10297369",2,0,0.0,0.0,0.0,0.0
chennai-10297369,3785829075,CPC-CHN3,chennai,chennai,"766912","10297369",2,0,0.0,0.0,0.0,0.0
chennai-10315546,3785829075,CPC-CHN3,chennai,chennai,"796933","10315546",6,8,0.5145462440295266,2.036519871106337,15.547679324894517,27.208438818565405
chennai-10315546,3785829075,CPC-CHN3,chennai,chennai,"796933","10315546",6,8,0.5145462440295266,2.036519871106337,15.547679324894517,27.208438818565405
chennai-10315586,3785829075,CPC-CHN3,chennai,chennai,"796973","10315586",8,0,0.0,0.06177606177606177,0.0,0.0
chennai-10315586,3785829075,CPC-CHN3,chennai,chennai,"796973","10315586",8,0,0.0,0.06177606177606177,0.0,0.0
hyderabad-10176793,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"581438","10176793",0,2,0.0,0.0,0.0,0.0
hyderabad-10176793,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"581438","10176793",0,2,0.0,0.0,0.0,0.0
hyderabad-10176795,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"581440","10176795",0,2,0.0,0.0,0.0,0.0
hyderabad-10176795,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"581440","10176795",0,2,0.0,0.0,0.0,0.0
hyderabad-10199527,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"624551","10199527",0,1,0.0,0.0,0.0,0.0
hyderabad-10199527,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"624551","10199527",0,1,0.0,0.0,0.0,0.0
hyderabad-10216722,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"650002","10216722",0,3,0.0,0.0,0.0,0.0
hyderabad-10216722,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"650002","10216722",0,3,0.0,0.0,0.0,0.0
hyderabad-10216726,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"650010","10216726",0,1,0.0,0.0,0.0,0.0
hyderabad-10216726,3239329402,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"650010","10216726",0,1,0.0,0.0,0.0,0.0
hyderabad-10325396,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"1368466","10325396",29,0,0.0,5.142857142857143,0.0,0.0
hyderabad-10325396,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"1368466","10325396",29,0,0.0,5.142857142857143,0.0,0.0
hyderabad-10176793,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581438","10176793",376,188,51.0,51.0,3.6862745098039214,11.058823529411764
hyderabad-10176793,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581438","10176793",376,188,51.0,51.0,3.6862745098039214,11.058823529411764
hyderabad-10258761,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708957","10258761",209,16,11.714285714285714,11.714285714285714,1.3658536585365855,19.20731707317073
hyderabad-10258761,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708957","10258761",209,16,11.714285714285714,11.714285714285714,1.3658536585365855,19.20731707317073
hyderabad-10176795,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581440","10176795",998,794,159.57142857142858,159.57142857142858,4.975828111011638,11.230080572963294
hyderabad-10176795,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581440","10176795",998,794,159.57142857142858,159.57142857142858,4.975828111011638,11.230080572963294
hyderabad-10249576,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696715","10249576",18,0,8.714285714285714,8.714285714285714,0.0,2.0655737704918034
hyderabad-10249576,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696715","10249576",18,0,8.714285714285714,8.714285714285714,0.0,2.0655737704918034
hyderabad-10258187,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708073","10258187",211,110,3.2857142857142856,3.2857142857142856,33.47826086956522,97.69565217391305
hyderabad-10258187,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708073","10258187",211,110,3.2857142857142856,3.2857142857142856,33.47826086956522,97.69565217391305
hyderabad-10265737,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"719409","10265737",238,56,15.571428571428571,15.571428571428571,3.596330275229358,18.88073394495413
hyderabad-10265737,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"719409","10265737",238,56,15.571428571428571,15.571428571428571,3.596330275229358,18.88073394495413
hyderabad-10324645,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"1365580","10324645",91,0,6.857142857142857,6.857142857142857,0.0,13.270833333333334
hyderabad-10324645,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"1365580","10324645",91,0,6.857142857142857,6.857142857142857,0.0,13.270833333333334
hyderabad-10249578,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696717","10249578",50,57,3.7142857142857144,3.7142857142857144,15.346153846153845,28.807692307692307
hyderabad-10249578,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696717","10249578",50,57,3.7142857142857144,3.7142857142857144,15.346153846153845,28.807692307692307
hyderabad-10176794,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581439","10176794",374,106,37.57142857142857,37.57142857142857,2.8212927756653996,12.775665399239545
hyderabad-10176794,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581439","10176794",374,106,37.57142857142857,37.57142857142857,2.8212927756653996,12.775665399239545
hyderabad-10216715,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"649989","10216715",1653,1546,274.57142857142856,274.57142857142856,5.630593132154006,11.650884495317378
hyderabad-10216715,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"649989","10216715",1653,1546,274.57142857142856,274.57142857142856,5.630593132154006,11.650884495317378
hyderabad-10252336,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"700334","10252336",8,11,3.5714285714285716,3.5714285714285716,3.0799999999999996,5.319999999999999
hyderabad-10252336,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"700334","10252336",8,11,3.5714285714285716,3.5714285714285716,3.0799999999999996,5.319999999999999
hyderabad-10199527,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"624551","10199527",391,165,34.714285714285715,34.714285714285715,4.753086419753086,16.016460905349795
hyderabad-10199527,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"624551","10199527",391,165,34.714285714285715,34.714285714285715,4.753086419753086,16.016460905349795
hyderabad-10216722,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"650002","10216722",472,99,57.285714285714285,57.285714285714285,1.7281795511221945,9.967581047381547
hyderabad-10216722,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"650002","10216722",472,99,57.285714285714285,57.285714285714285,1.7281795511221945,9.967581047381547
hyderabad-10260300,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"711067","10260300",228,46,12.857142857142858,12.857142857142858,3.5777777777777775,21.31111111111111
hyderabad-10260300,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"711067","10260300",228,46,12.857142857142858,12.857142857142858,3.5777777777777775,21.31111111111111
hyderabad-10249574,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696713","10249574",2,0,6.0,6.0,0.0,0.3333333333333333
hyderabad-10249574,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696713","10249574",2,0,6.0,6.0,0.0,0.3333333333333333
hyderabad-10249577,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696716","10249577",64,77,6.428571428571429,6.428571428571429,11.977777777777778,21.933333333333334
hyderabad-10249577,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"696716","10249577",64,77,6.428571428571429,6.428571428571429,11.977777777777778,21.933333333333334
hyderabad-10176797,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581442","10176797",1330,1006,265.85714285714283,265.85714285714283,3.7839871037076844,8.786673831273509
hyderabad-10176797,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"581442","10176797",1330,1006,265.85714285714283,265.85714285714283,3.7839871037076844,8.786673831273509
hyderabad-10258333,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708261","10258333",188,14,7.428571428571429,7.428571428571429,1.8846153846153846,27.19230769230769
hyderabad-10258333,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"708261","10258333",188,14,7.428571428571429,7.428571428571429,1.8846153846153846,27.19230769230769
hyderabad-10265740,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"719412","10265740",520,264,72.42857142857143,72.42857142857143,3.6449704142011834,10.824457593688363
hyderabad-10265740,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"719412","10265740",520,264,72.42857142857143,72.42857142857143,3.6449704142011834,10.824457593688363
hyderabad-10216726,3768082634,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"650010","10216726",788,506,155.28571428571428,155.28571428571428,3.258509659613616,8.333026678932843
